vid,route,ts,lat,lon,speed
11-9007 1,95,2023-10-30 10:08:20,13.809083,100.649805,20
11-9007 1,95,2023-10-30 10:09:05,13.806833,100.648805,34
11-9007 1,95,2023-10-30 10:09:05,13.806833,100.648805,34
11-9007 1,95,2023-10-30 10:09:05,13.806833,100.648805,34
11-9007 1,95,2023-10-30 10:10:05,13.80375,100.6475,32
11-9007 1,95,2023-10-30 10:10:05,13.80375,100.6475,32
11-9007 1,95,2023-10-30 10:10:05,13.80375,100.6475,32
11-9007 1,95,2023-10-30 10:11:05,13.797527,100.650277,28
11-9007 1,95,2023-10-30 10:11:05,13.797527,100.650277,28
11-9007 1,95,2023-10-30 10:12:05,13.794805,100.651527,8
11-9007 1,95,2023-10-30 10:12:05,13.794805,100.651527,8
11-9007 1,95,2023-10-30 10:12:35,13.792638,100.6525,33
11-9007 1,95,2023-10-30 10:12:35,13.792638,100.6525,33
11-9007 1,95,2023-10-30 10:13:35,13.78786,100.65025,28
11-9007 1,95,2023-10-30 10:13:35,13.78786,100.65025,28
11-9007 1,95,2023-10-30 10:14:35,13.784472,100.647917,0
11-9007 1,95,2023-10-30 10:14:35,13.784472,100.647917,0
11-9007 1,95,2023-10-30 10:15:35,13.784472,100.647917,0
11-9007 1,95,2023-10-30 10:15:35,13.784472,100.647917,0
11-9007 1,95,2023-10-30 10:16:20,13.783277,100.647055,41
11-9007 1,95,2023-10-30 10:16:20,13.783277,100.647055,41
11-9007 1,95,2023-10-30 10:17:20,13.780277,100.643888,13
11-9007 1,95,2023-10-30 10:17:20,13.780277,100.643888,13
11-9007 1,95,2023-10-30 10:17:50,13.779972,100.642833,28
11-9007 1,95,2023-10-30 10:18:20,13.778943,100.641222,20
11-9007 1,95,2023-10-30 10:18:50,13.777583,100.641,27
11-9007 1,95,2023-10-30 10:18:50,13.777583,100.641,27
11-9007 1,95,2023-10-30 10:19:20,13.775138,100.641305,34
11-9007 1,95,2023-10-30 10:19:20,13.775138,100.641305,34
11-9007 1,95,2023-10-30 10:20:20,13.771222,100.641693,36
11-9007 1,95,2023-10-30 10:20:20,13.771222,100.641693,36
11-9007 1,95,2023-10-30 10:21:20,13.768138,100.642055,6
11-9007 1,95,2023-10-30 10:21:20,13.768138,100.642055,6
11-9007 1,95,2023-10-30 10:22:20,13.768,100.642055,0
11-9007 1,95,2023-10-30 10:22:20,13.768,100.642055,0
11-9007 1,95,2023-10-30 10:22:35,13.767972,100.642083,0
11-9007 1,95,2023-10-30 10:22:35,13.767972,100.642083,0
11-9007 1,95,2023-10-30 10:23:35,13.767555,100.642583,1
11-9007 1,95,2023-10-30 10:23:35,13.767555,100.642583,1
11-9007 1,95,2023-10-30 10:24:20,13.767555,100.642555,0
11-9007 1,95,2023-10-30 10:25:35,13.766888,100.643777,0
11-9007 1,95,2023-10-30 10:25:35,13.766888,100.643777,0
11-9007 1,95,2023-10-30 10:26:35,13.766305,100.644805,4
11-9007 1,95,2023-10-30 10:26:35,13.766305,100.644805,4
11-9007 1,95,2023-10-30 10:26:35,13.766305,100.644805,4
11-9007 1,95,2023-10-30 10:26:35,13.766305,100.644805,4
11-9007 1,95,2023-10-30 10:27:35,13.766083,100.645388,0
11-9007 1,95,2023-10-30 10:27:35,13.766083,100.645388,0
11-9007 1,95,2023-10-30 10:28:35,13.766333,100.647083,0
11-9007 1,95,2023-10-30 10:28:35,13.766333,100.647083,0
11-9007 1,95,2023-10-30 10:29:50,13.767888,100.647583,1
11-9007 1,95,2023-10-30 10:29:50,13.767888,100.647583,1
11-9007 1,95,2023-10-30 10:30:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:30:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:31:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:31:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:32:05,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:32:05,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:32:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:32:35,13.767888,100.647583,0
11-9007 1,95,2023-10-30 10:33:35,13.768443,100.647472,28
11-9007 1,95,2023-10-30 10:33:35,13.768443,100.647472,28
11-9007 1,95,2023-10-30 10:34:35,13.774805,100.645277,32
11-9007 1,95,2023-10-30 10:34:35,13.774805,100.645277,32
11-9007 1,95,2023-10-30 10:35:35,13.778472,100.644277,19
11-9007 1,95,2023-10-30 10:35:35,13.778472,100.644277,19
11-9007 1,95,2023-10-30 10:36:20,13.780777,100.64525,28
11-9007 1,95,2023-10-30 10:36:20,13.780777,100.64525,28
11-9007 1,95,2023-10-30 10:37:20,13.785583,100.648583,51
11-9007 1,95,2023-10-30 10:37:20,13.785583,100.648583,51
11-9007 1,95,2023-10-30 10:38:05,13.787722,100.649972,34
11-9007 1,95,2023-10-30 10:38:05,13.787722,100.649972,34
11-9007 1,95,2023-10-30 10:38:20,13.788833,100.650722,33
11-9007 1,95,2023-10-30 10:38:20,13.788833,100.650722,33
11-9007 1,95,2023-10-30 10:39:20,13.792638,100.652417,43
11-9007 1,95,2023-10-30 10:39:20,13.792638,100.652417,43
11-9007 1,95,2023-10-30 10:40:20,13.798472,100.649667,37
11-9007 1,95,2023-10-30 10:40:20,13.798472,100.649667,37
11-9007 1,95,2023-10-30 10:41:35,13.80175,100.648193,21
11-9007 1,95,2023-10-30 10:41:35,13.80175,100.648193,21
11-9007 1,95,2023-10-30 10:42:20,13.80311,100.647638,26
11-9007 1,95,2023-10-30 10:42:20,13.80311,100.647638,26
11-9007 1,95,2023-10-30 10:43:05,13.806638,100.64861,36
11-9007 1,95,2023-10-30 10:43:05,13.806638,100.64861,36
11-9007 1,95,2023-10-30 10:43:50,13.809888,100.64986,17
11-9007 1,95,2023-10-30 10:43:50,13.809888,100.64986,17
11-9007 1,95,2023-10-30 10:44:05,13.810583,100.649027,39
11-9007 1,95,2023-10-30 10:44:05,13.810583,100.649027,39
11-9007 1,95,2023-10-30 10:45:05,13.810167,100.65011,18
11-9007 1,95,2023-10-30 10:45:05,13.810167,100.65011,18
11-9007 1,95,2023-10-30 10:46:05,13.813222,100.651527,28
11-9007 1,95,2023-10-30 10:46:05,13.813222,100.651527,28
11-9007 1,95,2023-10-30 10:47:20,13.82036,100.654583,41
11-9007 1,95,2023-10-30 10:47:20,13.82036,100.654583,41
11-9007 1,95,2023-10-30 10:48:05,13.824917,100.656527,44
11-9007 1,95,2023-10-30 10:48:05,13.824917,100.656527,44
11-9007 1,95,2023-10-30 10:48:50,13.829943,100.658667,48
11-9007 1,95,2023-10-30 10:48:50,13.829943,100.658667,48
11-9007 1,95,2023-10-30 10:49:50,13.835583,100.661055,28
11-9007 1,95,2023-10-30 10:49:50,13.835583,100.661055,28
11-9007 1,95,2023-10-30 10:50:50,13.838138,100.662138,20
11-9007 1,95,2023-10-30 10:50:50,13.838138,100.662138,20
11-9007 1,95,2023-10-30 10:51:50,13.84036,100.658917,33
11-9007 1,95,2023-10-30 10:51:50,13.84036,100.658917,33
11-9007 1,95,2023-10-30 10:51:50,13.84036,100.658917,33
11-9007 1,95,2023-10-30 10:51:50,13.84036,100.658917,33
11-9007 1,95,2023-10-30 10:52:50,13.842638,100.65475,42
11-9007 1,95,2023-10-30 10:52:50,13.842638,100.65475,42
11-9007 1,95,2023-10-30 10:53:50,13.845472,100.649555,29
11-9007 1,95,2023-10-30 10:53:50,13.845472,100.649555,29
11-9007 1,95,2023-10-30 10:54:20,13.846527,100.6475,28
11-9007 1,95,2023-10-30 10:54:20,13.846527,100.6475,28
11-9007 1,95,2023-10-30 10:55:20,13.84775,100.64525,0
11-9007 1,95,2023-10-30 10:55:20,13.84775,100.64525,0
11-9007 1,95,2023-10-30 10:56:05,13.84811,100.644555,17
11-9007 1,95,2023-10-30 10:56:05,13.84811,100.644555,17
11-9007 1,95,2023-10-30 10:57:05,13.848917,100.643138,3
11-9007 1,95,2023-10-30 10:57:05,13.848917,100.643138,3
11-9007 1,95,2023-10-30 10:58:05,13.84975,100.641555,19
11-9007 1,95,2023-10-30 10:58:05,13.84975,100.641555,19
11-9007 1,95,2023-10-30 10:58:50,13.850472,100.640222,6
11-9007 1,95,2023-10-30 10:58:50,13.850472,100.640222,6
11-9007 1,95,2023-10-30 10:59:50,13.85075,100.639693,3
11-9007 1,95,2023-10-30 10:59:50,13.85075,100.639693,3
11-9007 1,95,2023-10-30 11:00:35,13.851055,100.639138,6
11-9007 1,95,2023-10-30 11:00:35,13.851055,100.639138,6
11-9007 1,95,2023-10-30 11:01:35,13.851722,100.637943,24
11-9007 1,95,2023-10-30 11:01:35,13.851722,100.637943,24
11-9007 1,95,2023-10-30 11:01:35,13.851722,100.637943,24
11-9007 1,95,2023-10-30 11:01:35,13.851722,100.637943,24
11-9007 1,95,2023-10-30 11:02:35,13.853638,100.634388,28
11-9007 1,95,2023-10-30 11:02:35,13.853638,100.634388,28
11-9007 1,95,2023-10-30 11:03:50,13.855722,100.630583,14
11-9007 1,95,2023-10-30 11:03:50,13.855722,100.630583,14
11-9007 1,95,2023-10-30 11:04:50,13.858222,100.625943,35
11-9007 1,95,2023-10-30 11:05:05,13.858943,100.62461,40
11-9007 1,95,2023-10-30 11:05:05,13.858943,100.62461,40
11-9007 1,95,2023-10-30 11:05:50,13.861193,100.620443,42
11-9007 1,95,2023-10-30 11:05:50,13.861193,100.620443,42
11-9007 1,95,2023-10-30 11:07:05,13.864527,100.614222,29
11-9007 1,95,2023-10-30 11:07:05,13.864527,100.614222,29
11-9007 1,95,2023-10-30 11:08:05,13.867583,100.608555,46
11-9007 1,95,2023-10-30 11:08:05,13.867583,100.608555,46
11-9007 1,95,2023-10-30 11:08:50,13.869943,100.604193,33
11-9007 1,95,2023-10-30 11:09:05,13.87061,100.602917,36
11-9007 1,95,2023-10-30 11:09:50,13.87175,100.600693,27
11-9007 1,95,2023-10-30 11:09:50,13.87175,100.600693,27
11-9007 1,95,2023-10-30 11:10:35,13.873472,100.59761,33
11-9007 1,95,2023-10-30 11:10:35,13.873472,100.59761,33
11-9007 1,95,2023-10-30 11:11:20,13.87536,100.59611,27
11-9007 1,95,2023-10-30 11:11:20,13.87536,100.59611,27
11-9007 1,95,2023-10-30 11:12:05,13.876722,100.594833,28
11-9007 1,95,2023-10-30 11:12:05,13.876722,100.594833,28
11-9007 1,95,2023-10-30 11:12:50,13.877388,100.593638,11
11-9007 1,95,2023-10-30 11:12:50,13.877388,100.593638,11
11-9007 1,95,2023-10-30 11:13:05,13.877638,100.593167,13
11-9007 1,95,2023-10-30 11:13:50,13.879,100.590555,30
11-9007 1,95,2023-10-30 11:14:20,13.879667,100.58936,14
11-9007 1,95,2023-10-30 11:14:50,13.88061,100.58775,35
11-9007 1,95,2023-10-30 11:14:50,13.88061,100.58775,35
11-9007 1,95,2023-10-30 11:15:50,13.883527,100.582722,37
11-9007 1,95,2023-10-30 11:15:50,13.883527,100.582722,37
11-9007 1,95,2023-10-30 11:16:35,13.882555,100.580972,24
11-9007 1,95,2023-10-30 11:16:35,13.882555,100.580972,24
11-9007 1,95,2023-10-30 11:17:20,13.880193,100.579693,25
11-9007 1,95,2023-10-30 11:17:35,13.879277,100.579167,31
11-9007 1,95,2023-10-30 11:18:05,13.876693,100.57761,42
11-9007 1,95,2023-10-30 11:18:50,13.872222,100.575027,46
11-9007 1,95,2023-10-30 11:18:50,13.872222,100.575027,46
11-9007 1,95,2023-10-30 11:19:50,13.870388,100.573667,48
11-9007 1,95,2023-10-30 11:19:50,13.870388,100.573667,48
11-9007 1,95,2023-10-30 11:20:20,13.873417,100.575443,52
11-9007 1,95,2023-10-30 11:20:20,13.873417,100.575443,52
11-9007 1,95,2023-10-30 11:21:20,13.879833,100.579027,47
11-9007 1,95,2023-10-30 11:21:20,13.879833,100.579027,47
11-9007 1,95,2023-10-30 11:22:05,13.88425,100.581527,27
11-9007 1,95,2023-10-30 11:22:20,13.884667,100.58175,16
11-9007 1,95,2023-10-30 11:22:50,13.885583,100.582138,8
11-9007 1,95,2023-10-30 11:23:20,13.887,100.58286,33
11-9007 1,95,2023-10-30 11:23:35,13.888305,100.583555,34
11-9007 1,95,2023-10-30 11:23:35,13.888305,100.583555,34
11-9007 1,95,2023-10-30 11:24:20,13.89061,100.584833,36
11-9007 1,95,2023-10-30 11:24:20,13.89061,100.584833,36
11-9007 1,95,2023-10-30 11:25:20,13.896722,100.588277,43
11-9007 1,95,2023-10-30 11:25:20,13.896722,100.588277,43
11-9007 1,95,2023-10-30 11:26:05,13.899443,100.58986,35
11-9007 1,95,2023-10-30 11:26:05,13.899443,100.58986,35
11-9007 1,95,2023-10-30 11:26:50,13.904167,100.592443,54
11-9007 1,95,2023-10-30 11:27:20,13.907667,100.594417,51
11-9007 1,95,2023-10-30 11:27:50,13.911083,100.596333,51
11-9007 1,95,2023-10-30 11:28:20,13.914083,100.597972,24
11-9007 1,95,2023-10-30 11:28:35,13.915027,100.5985,32
11-9007 1,95,2023-10-30 11:28:35,13.915027,100.5985,32
11-9007 1,95,2023-10-30 11:29:05,13.917722,100.599972,46
11-9007 1,95,2023-10-30 11:29:05,13.917722,100.599972,46
11-9007 1,95,2023-10-30 11:30:05,13.922333,100.6025,4
11-9007 1,95,2023-10-30 11:30:50,13.924417,100.603805,30
11-9007 1,95,2023-10-30 11:31:05,13.925667,100.6045,44
11-9007 1,95,2023-10-30 11:31:50,13.930667,100.607305,52
11-9007 1,95,2023-10-30 11:31:50,13.930667,100.607305,52
11-9007 1,95,2023-10-30 11:32:05,13.932388,100.608305,52
11-9007 1,95,2023-10-30 11:32:35,13.935917,100.610277,51
11-9007 1,95,2023-10-30 11:33:05,13.93875,100.61186,16
11-9007 1,95,2023-10-30 11:33:20,13.939388,100.612083,23
11-9007 1,95,2023-10-30 11:33:20,13.939388,100.612083,23
11-9007 1,95,2023-10-30 11:34:05,13.940917,100.612972,28
11-9007 1,95,2023-10-30 11:34:05,13.940917,100.612972,28
11-9007 1,95,2023-10-30 11:35:20,13.944943,100.615193,22
11-9007 1,95,2023-10-30 11:35:50,13.946943,100.61636,41
11-9007 1,95,2023-10-30 11:36:05,13.948277,100.617083,40
11-9007 1,95,2023-10-30 11:36:35,13.95075,100.618527,30
11-9007 1,95,2023-10-30 11:36:35,13.95075,100.618527,30
11-9007 1,95,2023-10-30 11:37:35,13.953833,100.62025,42
11-9007 1,95,2023-10-30 11:37:35,13.953833,100.62025,42
11-9007 1,95,2023-10-30 11:38:20,13.956638,100.619833,31
11-9007 1,95,2023-10-30 11:38:20,13.956638,100.619833,31
11-9007 1,95,2023-10-30 11:39:05,13.958777,100.620583,18
11-9007 1,95,2023-10-30 11:39:05,13.958777,100.620583,18
11-9007 1,95,2023-10-30 11:39:50,13.960193,100.620277,14
11-9007 1,95,2023-10-30 11:40:05,13.960443,100.62025,10
11-9007 1,95,2023-10-30 11:40:35,13.961583,100.620083,22
11-9007 1,95,2023-10-30 11:41:20,13.96361,100.619693,22
11-9007 1,95,2023-10-30 11:41:20,13.96361,100.619693,22
11-9007 1,95,2023-10-30 11:42:20,13.967027,100.619055,24
11-9007 1,95,2023-10-30 11:42:20,13.967027,100.619055,24
11-9007 1,95,2023-10-30 11:43:05,13.96911,100.618722,7
11-9007 1,95,2023-10-30 11:43:05,13.96911,100.618722,7
11-9007 1,95,2023-10-30 11:43:50,13.97086,100.618388,33
11-9007 1,95,2023-10-30 11:44:05,13.972277,100.618167,40
11-9007 1,95,2023-10-30 11:44:50,13.977222,100.61725,56
11-9007 1,95,2023-10-30 11:44:50,13.977222,100.61725,56
11-9007 1,95,2023-10-30 11:45:35,13.982443,100.616417,42
11-9007 1,95,2023-10-30 11:45:35,13.982443,100.616417,42
11-9007 1,95,2023-10-30 11:46:20,13.986277,100.615722,27
11-9007 1,95,2023-10-30 11:47:05,13.988083,100.61425,25
11-9007 1,95,2023-10-30 11:47:05,13.988083,100.61425,25
11-9007 1,95,2023-10-30 11:48:05,13.987667,100.61236,17
11-9007 1,95,2023-10-30 11:48:05,13.987667,100.61236,17
11-9007 1,95,2023-10-30 11:49:05,13.987055,100.608443,35
11-9007 1,95,2023-10-30 11:49:35,13.986833,100.607417,9
11-9007 1,95,2023-10-30 11:49:50,13.986777,100.606888,18
11-9007 1,95,2023-10-30 11:50:20,13.986443,100.605222,25
11-9007 1,95,2023-10-30 11:50:20,13.986443,100.605222,25
11-9007 1,95,2023-10-30 11:51:05,13.98586,100.603722,11
11-9007 1,95,2023-10-30 11:51:05,13.98586,100.603722,11
11-9007 1,95,2023-10-30 11:51:50,13.985722,100.60425,0
11-9007 1,95,2023-10-30 11:51:50,13.985722,100.60425,0
11-9007 1,95,2023-10-30 11:52:50,13.985722,100.60425,0
11-9007 1,95,2023-10-30 11:52:50,13.985722,100.60425,0
11-9007 1,95,2023-10-30 11:53:35,13.985722,100.60425,0
11-9007 1,95,2023-10-30 11:53:50,13.985722,100.60425,1
11-9007 1,95,2023-10-30 11:54:20,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:54:50,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:55:05,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:55:50,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:55:50,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:56:35,13.985722,100.604222,0
11-9007 1,95,2023-10-30 11:56:50,13.985722,100.604222,0
11-9007 1,95,2023-10-30 11:57:35,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:57:35,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:58:20,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:58:20,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:59:05,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:59:05,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:59:50,13.985693,100.604222,0
11-9007 1,95,2023-10-30 11:59:50,13.985693,100.604222,0
11-9007 1,95,2023-10-30 12:00:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:00:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:01:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:01:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:02:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:02:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:03:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:03:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:04:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:04:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:04:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:04:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:05:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:05:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:06:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:06:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:07:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:07:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:08:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:08:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:09:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:09:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:09:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:09:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:10:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:10:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:11:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:11:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:12:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:12:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:13:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:13:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:14:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:14:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:15:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:15:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:15:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:16:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:16:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:16:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:17:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:17:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:18:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:18:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:18:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:18:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:19:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:19:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:20:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:20:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:21:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:21:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:22:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:22:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:23:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:23:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:23:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:23:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:24:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:25:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:25:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:26:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:26:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:27:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:27:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:27:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:28:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:29:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:29:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:30:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:30:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:30:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:30:50,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:31:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:31:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:32:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:32:35,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:33:20,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:34:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:34:05,13.985693,100.604167,0
11-9007 1,95,2023-10-30 12:34:50,13.98575,100.604527,0
11-9007 1,95,2023-10-30 12:34:50,13.98575,100.604527,0
11-9007 1,95,2023-10-30 12:35:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:35:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:36:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:36:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:37:05,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:37:50,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:37:50,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:38:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:38:35,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:39:20,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:39:20,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:40:05,13.98575,100.604555,0
11-9007 1,95,2023-10-30 12:40:50,13.985638,100.604722,6
11-9007 1,95,2023-10-30 12:40:50,13.985638,100.604722,6
11-9007 1,95,2023-10-30 12:41:35,13.985222,100.604888,3
11-9007 1,95,2023-10-30 12:41:35,13.985222,100.604888,3
11-9007 1,95,2023-10-30 12:42:20,13.985417,100.604943,0
11-9007 1,95,2023-10-30 12:42:20,13.985417,100.604943,0
11-9007 1,95,2023-10-30 12:43:05,13.985443,100.604943,0
11-9007 1,95,2023-10-30 12:43:05,13.985443,100.604943,0
11-9007 1,95,2023-10-30 12:44:05,13.985443,100.604943,0
11-9007 1,95,2023-10-30 12:44:05,13.985443,100.604943,0
11-9007 1,95,2023-10-30 12:44:50,13.985193,100.604693,11
11-9007 1,95,2023-10-30 12:44:50,13.985193,100.604693,11
11-9007 1,95,2023-10-30 12:45:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:45:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:46:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:46:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:47:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:47:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:48:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:48:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:48:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:49:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:49:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:50:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:50:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:50:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:50:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:51:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:52:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:52:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:53:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:53:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:54:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:54:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:54:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:54:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:55:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:55:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:56:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:56:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:56:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:57:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:57:35,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:58:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:58:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:59:05,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:59:20,13.985055,100.604667,0
11-9007 1,95,2023-10-30 12:59:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 13:00:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 13:00:50,13.985055,100.604667,0
11-9007 1,95,2023-10-30 13:01:35,13.985055,100.604667,0
